,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
5000,4/12/20,Greece,,,,Greece,Ellinika Hoaxes,Bill Gates plans to introduce microchip implants that will register whether or not someone has been tested and/or vaccinated against SARS-CoV-2.,Various news sites,Unavaliable,https://www.ellinikahoaxes.gr/2020/04/12/bill-gates-covid19-microchip/,Greek,FALSE,Neither the technology of quantum dots nor the ID2020 program have anything to do with implantable micro-chips nor were they originaly developed in response to the new coronavirus.,conspiracy theory,['Greece'],N/A,Unavaliable,N/A,4/12/20,"['gates', 'plans', 'introduce', 'microchip', 'implants', 'register', 'tested', 'vaccinated', 'sars', 'cov']"
5128,4/12/20,Russia,Kazakhstan,Kyrgyzstan,,"Russia, Kazakhstan, Kyrgyzstan",Factcheck.kz,Bill Gates has effectively taken over the World Health Organization.,Delyagin.ru,https://delyagin.ru/articles/183-sobytija/78390-doktor-smert-zachem-bill-geyts-fakticheski-zakhvatil-vsemirnuju-organizatsiju-zdravookhranenija-voz-i-pri-chem-zdes-koronabesie?fbclid=IwAR3Nyd0jcGuCciOiH_r89mwadXmGbsrKoZSxOMggSucNBuf1xMiFhuGtY18,https://factcheck.kz/claim-checking/verdict/faktchek-vse-grexi-billa-gejtsa-sataninskaya-vakcinaciya-chipirovanie-i-prochee/,Russian,FALSE,This claim is part of a baseless anti-vaccination conspiracy theory.,conspiracy theory,"['Russia', 'Kazakhstan', 'Kyrgyzstan']",delyagin.ru,https://delyagin.ru/articles/183-sobytija/78390-doktor-smert-zachem-bill-geyts-fakticheski-zakhvatil-vsemirnuju-organizatsiju-zdravookhranenija-voz-i-pri-chem-zdes-koronabesie?fbclid=IwAR3Nyd0jcGuCciOiH_r89mwadXmGbsrKoZSxOMggSucNBuf1xMiFhuGtY18,delyagin.ru,4/12/20,"['gates', 'effectively', 'taken', 'world', 'health', 'organization']"
4025,4/12/20,United States,,,,United States,PolitiFact,Says American NIAID director Dr. Anthony Fauci “stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine.”,Facebook posts,https://archive.fo/LCunc,https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/facebook-posts-falsely-claim-dr-fauci-has-millions/,English,FALSE,There is no evidence that Dr. Anthony Fauci is personally financially invested in a coronavirus vaccine.,conspiracy theory,['United States'],archive.fo,https://www.facebook.com/AP.i.am.awake/photos/a.2273198979374324/3365236183503926/?type=3,facebook.com,4/12/20,"['says', 'american', 'niaid', 'director', 'anthony', 'fauci', 'stands', 'lose', '100', 'million', 'dollars', 'gates', 'vaccine', 'coronavirus', 'invested', 'vaccine']"
5127,4/12/20,Russia,Kazakhstan,Kyrgyzstan,,"Russia, Kazakhstan, Kyrgyzstan",Factcheck.kz,"Microsoft co-founder Bill Gates will release human-implantable capsules with ""digital certificates"" that can show who has been tested for coronavirus and who has been vaccinated.",Biohack.info,https://biohackinfo.com/news-bill-gates-id2020-vaccine-implant-covid-19-digital-certificates/,https://factcheck.kz/claim-checking/verdict/faktchek-vse-grexi-billa-gejtsa-sataninskaya-vakcinaciya-chipirovanie-i-prochee/,Russian,FALSE,This claim is part of a baseless anti-vaccination conspiracy theory.,conspiracy theory,"['Russia', 'Kazakhstan', 'Kyrgyzstan']",biohackinfo.com,https://biohackinfo.com/news-bill-gates-id2020-vaccine-implant-covid-19-digital-certificates/,biohackinfo.com,4/12/20,"['microsoft', 'founder', 'gates', 'release', 'human', 'implantable', 'capsules', 'digital', 'certificates', 'tested', 'coronavirus', 'vaccinated']"
4118,4/13/20,United States,,,,United States,PolitiFact,"The Gates Foundation ""tested a polio vax in India between 2000 & 2017 and paralysed 496,000 children.""",Facebook,https://archive.is/78Y3c,https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/anti-vaxxers-spread-conspiracy-about-bill-gates-an/,English,FALSE,"The Gates Foundation has long supported polio vaccination efforts in India. There is no evidence that 496,000 children were paralyzed due to a polio vaccine.",conspiracy theory,['United States'],archive.is,https://www.facebook.com/kay.shemirani/posts/10222568001978996,facebook.com,4/13/20,"['gates', 'foundation', 'tested', 'polio', 'vax', 'india', '2000', '2017', 'paralysed', '496', '000', 'children']"
6290,4/13/20,Czech Republic,Canada,,,"Czech Republic, Canada",AFP,"Social media posts and online articles shared tens of thousands of times claim that the foundation of billionaire philanthropist Bill Gates tested a polio vaccine in India that left at least 490,000 children paralyzed.",FB,https://perma.cc/EX8K-39TJ,https://factcheck.afp.com/gates-foundation-targeted-misleading-claims-about-india-polio-vaccine-campaign,English,misleading,The claim is misleading; official statistics show only a tiny number of cases in which the oral polio vaccine directly resulted in Indian children contracting the disease.,conspiracy theory,"['Czech Republic', 'Canada']",perma.cc,https://www.facebook.com/kay.shemirani/posts/10222568001978996,facebook.com,4/13/20,"['social', 'media', 'posts', 'online', 'articles', 'shared', 'tens', 'thousands', 'times', 'claim', 'foundation', 'billionaire', 'philanthropist', 'gates', 'tested', 'polio', 'vaccine', 'india', 'left', '490', '000', 'children', 'paralyzed']"
4196,4/14/20,Nigeria,West Africa,,,"Nigeria, West Africa",AfricaCheck,"A French doctor is quoted as saying that US billionaire Bill Gates wants to sell a COVID-19 vaccine in Africa, but it's poisonous and will ""destroy"" Africa. ","Facebook, WhatsApp",https://web.facebook.com/photo?fbid=10157546470462203&set=a.123090557202,https://africacheck.org/fbcheck/bill-gates-not-testing-covid-19-vaccine-in-africa/,English,FALSE,"The quote in the post is attributed to French doctor Didier Raoult, but he has denied making any such statements about a coronavirus vaccine or Bill Gates. WHO director general, Tedros Adhanom Ghebreyesus, has said that Africa ""can't and won't be a testing ground for any vaccine"", and there is no evidence that the coronavirus vaccine currently being developed with support from the Gates Foundation and other partners will be tested in Africa.",conspiracy theory,"['Nigeria', 'West Africa']",facebook.com,https://web.facebook.com/photo?fbid=10157546470462203&set=a.123090557202,facebook.com,4/14/20,"['french', 'doctor', 'quoted', 'saying', 'billionaire', 'gates', 'wants', 'sell', 'covid', 'vaccine', 'africa', 'poisonous', 'destroy', 'africa']"
4263,4/15/20,Croatia,,,,Croatia,Faktograf,The pandemic is a fake excuse for Bill Gates to implant microchips into the global population.,Facebook post,https://archive.li/FPBBp,https://faktograf.hr/2020/04/15/ne-bill-gates-vam-ne-zeli-ugraditi-mikrocip-id2020/,Croatian,FALSE,The pandemic is very much real and the ID2020 project has nothing to do with implanting microchips.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/photo?fbid=2781137251999743&set=a.401946916585467,facebook.com,4/15/20,"['pandemic', 'fake', 'excuse', 'gates', 'implant', 'microchips', 'global', 'population']"
4264,4/15/20,Croatia,,,,Croatia,Faktograf,The pandemic is a fake excuse for Bill Gates to depopulate the Earth.,YouTube video,https://archive.li/mEhJR,https://faktograf.hr/2020/04/15/video-koji-navodno-prokazuje-stvarne-namjere-gospodara-planete-billa-gatesa-pun-je-netocnosti/,Croatian,FALSE,Conspiracy theory claiming that Gates wants to depopulate the Earth is based on numerous false claims.,conspiracy theory,['Croatia'],archive.li,https://www.youtube.com/watch?v=PntZi_ZB9z8&fbclid=IwAR2SFoRhhfwq2Ch1Pkm2fv84h1wQ_9b90aFlyOSpQEEvcCPEiexo_2PxDSc,youtube.com,4/15/20,"['pandemic', 'fake', 'excuse', 'gates', 'depopulate', 'earth']"
6367,4/15/20,Poland,,,,Poland,Demagog,"Bill Gates wants to implant microchips in vaccines using the ""ID2020 Alliance"".","Facebook posts, articles",https://www.facebook.com/globalneoslepienie/posts/2693873817390085,https://demagog.org.pl/analizy_i_raporty/nie-bill-gates-nie-chce-wszczepiac-nam-mikroczipow-w-szczepionkach/,Polish,FALSE,ID2020 has nothing to do with microchips. There is no evidence of proposed usage of microchips in currently developed vaccines.,conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/globalneoslepienie/posts/2693873817390085,facebook.com,4/15/20,"['gates', 'wants', 'implant', 'microchips', 'vaccines', 'id2020', 'alliance']"
4320,4/16/20,Croatia,,,,Croatia,Faktograf,"The pandemic is a lie, COVID-19 can be cured with vitamin C and Bill Gates is behind it all.",Facebook post,https://archive.li/1Bbth,https://faktograf.hr/2020/04/16/pandemija-nije-laz-iza-koje-stoji-bill-gates-niti-se-covid-19-lijeci-vitaminom-c/?fbclid=IwAR0BkMRTTP1xJ5n_uPgg2nGz1uB0BB3AMYYw4gYFt055UTdc-KDGn5yAOSs,Croatian,FALSE,The conspiracy theory is based on numerous false claims.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/RIprijenosi/photos/a.504703396579052/1064102940639092/?type=3&theater,facebook.com,4/16/20,"['pandemic', 'lie', 'covid', 'cured', 'vitamin', 'gates']"
4350,4/16/20,United States,,,,United States ,LeadStories,"Bill Gates free to prescribe drugs while the late herbalist, ""Dr. Sebi,"" was not allowed to heal people with herbs.",Facebook,https://www.facebook.com/taundra.durallford/posts/267292367645487,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Bill-Gates-Can-NOT-Prescribe-Medicine-And-'Dr-Sebi'-Was-Barred-From-Practicing-In-Some-States.html,English,FALSE,"Bill Gates cannot prescribe any medication because he is not a medial doctor, thought doctor's hired by his foundation can since they have an MD.",,['United States'],facebook.com,https://www.facebook.com/taundra.durallford/posts/267292367645487,facebook.com,4/16/20,"['gates', 'free', 'prescribe', 'drugs', 'late', 'herbalist', 'sebi', 'allowed', 'heal', 'people', 'herbs']"
4408,4/17/20,United States,,,,United States ,LeadStories,"Bill Gates, the WHO and the World Bank lost billions to Trump amid the coronavirus outbreak.",Helena Nationallist Voice,https://helenaglass.wpcomstaging.com/2020/04/17/gates-who-world-bank-just-lost-billions-as-president-trump-trumped/?fbclid=IwAR0V1n_BUQofeMYn3hqg77Vs457rJSw57OrdwvlqckhZ5BEeLMO4T5dKEsw,https://leadstories.com/hoax-alert/2020/04/fact-check-bill-gates-who-and-world-bank-not-trumped-by-trump-amid-coronavirus.html,English,FALSE,"This article is fraught with inaccuracies about financials related to the coronavirus, which can all be disproven.",conspiracy theory,['United States'],wpcomstaging.com,https://helenaglass.wpcomstaging.com/2020/04/17/gates-who-world-bank-just-lost-billions-as-president-trump-trumped/?fbclid=IwAR0V1n_BUQofeMYn3hqg77Vs457rJSw57OrdwvlqckhZ5BEeLMO4T5dKEsw,wpcomstaging.com,4/17/20,"['gates', 'world', 'bank', 'lost', 'billions', 'trump', 'amid', 'coronavirus', 'outbreak']"
4522,4/20/20,United States,,,,United States,PolitiFact,"The Gates Foundation ""has the patent for this coronavirus.""",Facebook,https://archive.fo/i0N17,https://www.politifact.com/factchecks/2020/apr/23/facebook-posts/gates-foundation-does-not-have-patent-coronavirus/,English,FALSE,The Gates Foundation doesn't have any patents related to the novel coronavirus. The philanthropic organization is funding the development of potential vaccines for COVID-19.,conspiracy theory,['United States'],archive.fo,https://www.facebook.com/photo.php?fbid=10158450897728057&set=a.10150961547628057&type=3,facebook.com,4/20/20,"['gates', 'foundation', 'patent', 'coronavirus']"
4534,4/20/20,Canada,,,,Canada,Décrypteurs - Radio-Canada,"Bill Gates wants to implement microchips, to depopulate the planet and he is sued in India for killing people with vaccines.",Dr Schmitz,https://drschmitz.lettre-medecin-sante.com/pret-a-etre-puce/,https://ici.radio-canada.ca/nouvelle/1698428/bill-gates-puce-conspiration-complot-covid-verification-dementi-decrypteurs,French,FALSE,"Bill Gates mentioned a digital certificate to track who has recovered from COVID-19, who has been tested and who has been vaccinated, but it's not a microchip. He also mentioned he wanted the demographic growth to slow down, but not to reduce global population. Finally, seven kids who were part of a vaccination program in India died, but their cause of death was not related to the vaccine.",conspiracy theory,['Canada'],lettre-medecin-sante.com,https://drschmitz.lettre-medecin-sante.com/pret-a-etre-puce/,lettre-medecin-sante.com,4/20/20,"['gates', 'wants', 'implement', 'microchips', 'depopulate', 'planet', 'sued', 'india', 'killing', 'people', 'vaccines']"
5125,4/20/20,Russia,Kazakhstan,Kyrgyzstan,,"Russia, Kazakhstan, Kyrgyzstan",Factcheck.kz,Bill Gates is detained as the creator of the coronavirus.,News channels,https://argument.kg/?p=52894,https://factcheck.kz/claim-checking/verdict/bill-gejts-zaderzhan-kak-sozdatel-koronavirusa-chto-sluchilos-na-samom-dele/,Russian,FALSE,"Distortion of the original source information. The original article states that the Microsoft co-founder-turned-philanthropist was falsely accused of creating a coronavirus and wanting to profit from it. The reason for the ""information attack"" was a speech by Gates in 2015, where he warned that the greatest danger to humanity is not a nuclear war, but an infectious virus that can threaten the lives of millions of people",conspiracy theory,"['Russia', 'Kazakhstan', 'Kyrgyzstan']",argument.kg,https://argument.kg/?p=52894,argument.kg,4/20/20,"['gates', 'detained', 'creator', 'coronavirus']"
5804,4/22/20,Taiwan,,,,Taiwan,Taiwan FactCheck Center,"According to the documents leaked out from Bill Gates foundation, Chinese scientist, Mrs. Shih Zhengli is responsible for releasing the COVID-19 by placing a piece of polluted day ice near the Wuhan seafood market.",Facebook,https://www.facebook.com/shrinetaiwan/posts/3170102289669401,https://tfc-taiwan.org.tw/articles/3825,Chinese (traditional),FALSE,"Bill Gates denied having a data breach currently. The geographic description of the Wuhan seafood market in the claim is false
",conspiracy theory,['Taiwan'],facebook.com,https://www.facebook.com/shrinetaiwan/posts/3170102289669401,facebook.com,4/22/20,"['according', 'documents', 'leaked', 'gates', 'foundation', 'chinese', 'scientist', 'mrs', 'shih', 'zhengli', 'responsible', 'releasing', 'covid', 'placing', 'piece', 'polluted', 'day', 'ice', 'near', 'wuhan', 'seafood', 'market']"
4638,4/22/20,France,United States,Africa,,"France, United States, Africa",franceinfo,"
Bill Gates is creating a vaccine against the COVID-19 which would geolocate the population.",Facebook/Twitter/Instagram/Websites,https://www.infowars.com/?s=bill%20gates,https://www.francetvinfo.fr/monde/usa/vrai-ou-fake-bill-gates-developpe-t-il-reellement-un-vaccin-contre-le-covid-19-qui-geolocaliserait-la-population_3927797.html,French,FALSE,The Bill Gates Foundation funded research on an invisible ink technology that could help to keep vaccination record in developing countries but this was not a tracking device.,conspiracy theory,"['France', 'United States', 'Africa']",infowars.com,https://www.infowars.com/?s=bill%20gates,infowars.com,4/22/20,"['gates', 'creating', 'vaccine', 'covid', 'geolocate', 'population']"
6599,4/24/20,Bosnia and Herzegovina,Serbia ,,,"Bosnia and Herzegovina, Serbia",Raskrinkavanje,"Half a million of people are demanding investigation on Bill Gates charging him with crimes against humanity, An investigation from the White House is on the way.",Online Media ,https://rs-lat.sputniknews.com/svet/202004241122429378-skoro-pola-miliona-amerikanaca-trazi-pokretanje-istrage-protiv-bila-gejtsa-i-njegove-supruge/,https://raskrinkavanje.ba/analiza/sta-zaista-znaci-peticija-protiv-billa-gatesa,Bosnian,FALSE,"The Serbian version of Sputnik published an article about the petition on the website of the White House against the Bill and Melinda Gates Foundation, which was signed by over 425,000 people and which requires an investigation into the public debate in the US Congress. Various media outlets have added new inaccurate claims to the news, such Bill gates will be ""charged for the crime"", that investigation is ""on the way"" and that the White House ""decides about Gates' fate"". This petition contains inaccurate claims about Gates and other conspiracy theories, but this has not prevented many portals from reporting about its content completely uncritically, or with the addition of new disinformation. Our conclusions show that every person at the age of 13 has the legal requirements to initiate a petition through this platform. Some demands are Sarcastic, like a petition saying that Alaska should be returned to Russia. ",conspiracy theory,"['Bosnia and Herzegovina', 'Serbia']",sputniknews.com,https://rs-lat.sputniknews.com/svet/202004241122429378-skoro-pola-miliona-amerikanaca-trazi-pokretanje-istrage-protiv-bila-gejtsa-i-njegove-supruge/,sputniknews.com,4/24/20,"['half', 'million', 'people', 'demanding', 'investigation', 'gates', 'charging', 'crimes', 'humanity', 'investigation', 'white', 'house', 'way']"
5554,4/24/20,Greece,,,,Greece,Ellinika Hoaxes,Bill Gates said in a TV interview that people don't have a choice when it comes to vaccination for COVID-19.,"Blogs, News",Unavaliable,https://www.ellinikahoaxes.gr/2020/04/24/bill-gates-gia-pagkosmio-emvoliasmo/,Greek,FALSE,"When Bill Gates was saying that ""people don't have a choice"" he was refering to the economic consequenses of the pandemic that will affect everyone as it is clearly stated his interview.",conspiracy theory,['Greece'],N/A,Unavaliable,N/A,4/24/20,"['gates', 'said', 'interview', 'people', 'choice', 'comes', 'vaccination', 'covid']"
6264,4/27/20,France,,,,France,AFP,A vaccine against polio funded by Bill Gates has paralysed almost 500 000 children in India between 2000 and 2017.,Social Media,https://perma.cc/GQ6U-R5ZZ?type=image,https://factuel.afp.com/non-le-vaccin-contre-la-polio-promu-par-bill-gates-na-pas-paralyse-pres-de-500-000-enfants-en-inde,French,FALSE,"Foundation Gates denies this claim, and data provided by WHO shows only 17 cases of vaccine-associated paralytic polio since 2000 in India.",conspiracy theory,['France'],perma.cc,https://www.facebook.com/groups/niburu/permalink/3308426749191262/,facebook.com,4/27/20,"['vaccine', 'polio', 'funded', 'gates', 'paralysed', '500', '000', 'children', 'india', '2000', '2017']"
4860,4/28/20,United States,,,,United States ,LeadStories,"Sign outside the Bill & Melinda Gates Foundation says ""Center for Global Human Population Reduction.""",facebook,https://www.facebook.com/photo.php?fbid=10163568200740261&set=a.10153619676750261&type=3&theater,https://leadstories.com/hoax-alert/2020/04/fact-check-bill-and-melinda-gates-foundation-hq-does-not-read-center-for-global-human-population-reduction.html,English,FALSE,"There is no such center run by Gates -- nor is there any evidence such a center exists anywhere, run by anyone.",other,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=10163568200740261&set=a.10153619676750261&type=3&theater,facebook.com,4/28/20,"['sign', 'outside', 'melinda', 'gates', 'foundation', 'says', 'center', 'global', 'human', 'population', 'reduction']"
4896,4/29/20,Georgia,,,,Georgia ,Myth Detector,Bill Gates is creating vaccines to make the earth's population infertile. He discussed a plan to reduce the world's population through vaccines during his 2010 TED talk.,online media,http://geworld.ge/ge/%E1%83%91%E1%83%98%E1%83%9A-%E1%83%92%E1%83%94%E1%83%98%E1%83%A2%E1%83%A1%E1%83%98-%E1%83%95%E1%83%90%E1%83%A5%E1%83%AA%E1%83%98%E1%83%9C%E1%83%94%E1%83%91%E1%83%A1-%E1%83%90%E1%83%93%E1%83%90/,http://mythdetector.ge/ka/myth/gvpirdeba-tu-ara-bil-geitsi-depopulatsias-da-chipizatsias,Georgian,misleading,Bill Gates' quote is taken out of context. He discussed production of vaccines to reduce the death rate of children in developing countries.,conspiracy theory,['Georgia'],geworld.ge,http://geworld.ge/ge/%E1%83%91%E1%83%98%E1%83%9A-%E1%83%92%E1%83%94%E1%83%98%E1%83%A2%E1%83%A1%E1%83%98-%E1%83%95%E1%83%90%E1%83%A5%E1%83%AA%E1%83%98%E1%83%9C%E1%83%94%E1%83%91%E1%83%A1-%E1%83%90%E1%83%93%E1%83%90/,geworld.ge,4/29/20,"['gates', 'creating', 'vaccines', 'earth', 'population', 'infertile', 'discussed', 'plan', 'reduce', 'world', 'population', 'vaccines', '2010', 'ted', 'talk']"
6019,4/30/20,United States,,,,United States,AFP,"An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people, citing an interview he gave.",FB,https://perma.cc/QN6C-T445,https://factcheck.afp.com/bill-gates-did-not-say-covid-19-vaccine-could-kill-nearly-million-people,English,FALSE,"This is false; Gates was talking about vaccine safety and the potential for side effects, and gave a hypothetical figure to illustrate the number of people who could possibly be affected by them worldwide.",conspiracy theory,['United States'],perma.cc,https://cloverchronicle.com/2020/04/30/watch-bill-gates-admits-his-covid-19-vaccine-might-kill-nearly-1000000-people/?fbclid=IwAR2KQGOCHOXlTv82il1MY5W8Qcekvof7b-qTHrH5tF2JH0OnM9oomnLM-oU,cloverchronicle.com,4/30/20,"['article', 'circulating', 'facebook', 'claims', 'microsoft', 'founder', 'gates', 'said', 'covid', 'vaccine', 'kill', 'million', 'people', 'citing', 'interview', 'gave']"
6110,4/30/20,United States,,,,United States,PolitiFact,“Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.”,Facebook posts,https://archive.fo/L6rto,https://www.politifact.com/factchecks/2020/may/19/facebook-posts/bill-gates-did-not-say-covid-19-vaccine-could-kill/,English,FALSE,"The Gates Foundation is trying to develop a coronavirus vaccine. Gates spoke theoretically about how many people might suffer side effects from a vaccine, not about how many might die from it.",cures,['United States'],archive.fo,https://cloverchronicle.com/2020/04/30/watch-bill-gates-admits-his-covid-19-vaccine-might-kill-nearly-1000000-people/?fbclid=IwAR0RSlAhYBCU_04eqWpeHNCqZWO7tHmLg6_jm-NOXzO0ZAiu_I5u2WeoQjI,cloverchronicle.com,4/30/20,"['gates', 'admits', 'covid', 'vaccine', 'kill', 'nearly', 'million', 'people']"
4934,4/30/20,Portugal,,,,Portugal,Poligrafo,"Hydroxychloroquine ""cures COVID-19"" but there is a conspiracy by Biil Gates and Dr. Fauci to ban it.", A website,https://www.oevento.pt/2020/04/23/hidroxicloroquina/?fbclid=IwAR2y50kHUfbeoBbkciJIZcxQYi8slhCtOHk2aziODdAxi06PtSWrSnLzfoM,https://poligrafo.sapo.pt/fact-check/a-hidroxicloroquina-cura-a-covid-19-mas-ha-uma-conspiracao-de-gates-e-fauci-para-a-proibir,Portuguese,FALSE,"There is no evidence that Bill Gates and Anthony Fauci are conspiring in order to ""hide"" hydroxycloroquine.",conspiracy theory,['Portugal'],oevento.pt,https://www.oevento.pt/2020/04/23/hidroxicloroquina/?fbclid=IwAR2y50kHUfbeoBbkciJIZcxQYi8slhCtOHk2aziODdAxi06PtSWrSnLzfoM,oevento.pt,4/30/20,"['hydroxychloroquine', 'cures', 'covid', 'conspiracy', 'biil', 'gates', 'fauci', 'ban']"
5385,4/30/20,Mali,,,,Mali,PesaCheck,Melinda Gates divorced her husband Bill because he created a toxic vaccine whose purpose is to destroy the African.,Facebook,http://archive.vn/mxrbN,https://pesacheck.org/faux-melinda-gates-na-pas-divorc%C3%A9-d-avec-bill-%C3%A0-cause-d-un-vaccin-ciblant-les-africains-pour-les-423734ab3e7b,English,FALSE,The Gates couple has not divorced and continues to support health personnel and the scientific community.,conspiracy theory,['Mali'],archive.vn,https://www.facebook.com/CIASPROD112/photos/a.2323648297742683/2899155150191992/?type=3&theater,facebook.com,4/30/20,"['melinda', 'gates', 'divorced', 'husband', 'created', 'toxic', 'vaccine', 'purpose', 'destroy', 'african']"
6346,5/1/20,Mexico,,,,Mexico,Animal Político,"An image claimed that the Bill Gates vaccination program ""deformed and ruined the lives of people in Africa.""",Facebook,https://m.facebook.com/story.php?story_fbid=927220001064212&id=100013286612681&sfnsn=scwspmo&extid=wjdx0W2khl4A2vvN,https://www.animalpolitico.com/elsabueso/ninos-vacunados-bill-gates/,Spanish,misleading,"The photograph of 3 children in blue t-shirts and blue shorts using crutches does not show any consequences of vaccination. On the contrary, the children in the photograph contracted polio, a disease that can be prevented by immunization.",authorities,['Mexico'],facebook.com,https://m.facebook.com/story.php?story_fbid=927220001064212&id=100013286612681&sfnsn=scwspmo&extid=wjdx0W2khl4A2vvN,facebook.com,5/1/20,"['image', 'claimed', 'gates', 'vaccination', 'program', 'deformed', 'ruined', 'lives', 'people', 'africa']"
5228,5/1/20,United States,,,,United States,AFP,Social media users have shared a photo that claims to show a “Center for Global Human Population Reduction” affiliated with the Bill & Melinda Gates Foundation.,"FB, Twitter",https://perma.cc/2KC5-XFXW,https://factcheck.afp.com/doctored-photo-latest-attack-bill-gates-amid-covid-19-vaccine-push,English,FALSE,"The image, however, has been manipulated. The stone signage it captures is the foundation’s Discovery Center in Seattle, which is not home to a depopulation effort, nor are the Microsoft co-founder and his wife behind any such initiative.",conspiracy theory,['United States'],perma.cc,https://www.facebook.com/groups/TrumpPenceAgainIn2020/permalink/964712963931889/,facebook.com,5/1/20,"['social', 'media', 'users', 'shared', 'photo', 'claims', 'center', 'global', 'human', 'population', 'reduction', 'affiliated', 'melinda', 'gates', 'foundation']"
5368,5/2/20,Nigeria,,,,Nigeria,AfricaCheck,"The Bill and Melinda Gates Foundation headquarters is called the ""Centre for Global Human Population Reduction"". ",Facebook,https://www.facebook.com/photo.php?fbid=160319155475589&set=a.100426094798229&type=3&theater,https://africacheck.org/fbcheck/centre-for-global-population-reduction-no-gates-foundation-entrance-sign-photoshopped/,English,FALSE,"The photo of the sign on the Gates Foundation headquarters has been photoshopped. The entrance only displays the words ""Bill and Melinda Gates Foundation"". ",other,['Nigeria'],facebook.com,https://www.facebook.com/photo.php?fbid=160319155475589&set=a.100426094798229&type=3&theater,facebook.com,5/2/20,"['melinda', 'gates', 'foundation', 'headquarters', 'called', 'centre', 'global', 'human', 'population', 'reduction']"
5570,5/4/20,Italy,,,,Italy,Facta,"A Whatsapp message which claims that the Italian government sent ""Nas"" (a branch of the Carabinieri) to close the department in charge of plamsa-related therapies at Mantua hospital, where ""they cure COVID-19 in 48 hours"". The government would have done that in order to obtain ""Bill Gates' vaccine"".",Facebook,https://www.facebook.com/photo.php?fbid=3021931074509836&set=a.972141792822118&type=3,https://facta.news/notizia-falsa/2020/05/11/no-il-governo-non-ha-mandato-i-nas-a-mantova-per-far-chiudere-il-reparto-di-terapia-al-plasma/,Italian,FALSE,"The news is fake. Mantua hospital has declared that the Nas have actually called and asked for general information about the plasma therapy against COVID-19, but they didn't do anything to try and stop the trials. The link between Bill Gates, the Italian government and a potential vaccine for coronavirus is also unfounded.",authorities,['Italy'],facebook.com,https://www.facebook.com/photo.php?fbid=3021931074509836&set=a.972141792822118&type=3,facebook.com,5/4/20,"['whatsapp', 'message', 'claims', 'italian', 'government', 'sent', 'nas', 'branch', 'carabinieri', 'close', 'department', 'charge', 'plamsa', 'related', 'therapies', 'mantua', 'hospital', 'cure', 'covid', 'hours', 'government', 'order', 'obtain', 'gates', 'vaccine']"
5652,5/4/20,Germany,,,,Germany,Correctiv,"In a video, blogger Ken Jebsen claims Bill Gates took control over the health system to force his vaccines upon everyone. He funds 80 percent of the WHO. In Germany people are arrested because they carry the constitution (Grundgesetz). Germany secretly wants to impose compulsory vaccines in a new law, and COVID-19 is just a harmless flu",Youtube,Unavaliable,https://correctiv.org/faktencheck/2020/05/08/grosse-verschwoerung-zum-coronavirus-wie-ken-jebsen-mit-falschen-behauptungen-stimmung-macht,German,partly false,"Parts of the claims in the video are conspiracy theories and can't be fact-checked. Contributions by the Bill Gates Foundation are only 11,41 percent of the WHO budget. The police in Berlin arrested people because their demonstration was not allowed. Mandatory vaccinations are not party of the law that the government wants to pass, and COVID-19 cannot be compared to the flu. ",authorities,['Germany'],N/A,Unavaliable,N/A,5/4/20,"['video', 'blogger', 'ken', 'jebsen', 'claims', 'gates', 'took', 'control', 'health', 'force', 'vaccines', 'funds', 'percent', 'germany', 'people', 'arrested', 'carry', 'constitution', 'grundgesetz', 'germany', 'secretly', 'wants', 'impose', 'compulsory', 'vaccines', 'new', 'law', 'covid', 'harmless', 'flu']"
5705,5/4/20,United States,,,,United States,AFP,"A post shared more than 160,000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants “digital tattoos” to check who has been tested, and asks if it would be “like holocaust victims have.”",FB,https://perma.cc/E3UG-4868,https://factcheck.afp.com/holocaust-comparison-misleading-facebook-post-claims-bill-gates-seeks-digital-tattoos,English,FALSE,"Gates has spoken of the need for “digital certificates” for vaccination and testing but there is no evidence he has been in favor of a visible mark, like a tattoo. The Bill & Melinda Gates Foundation also said the claim is false.",other,['United States'],perma.cc,https://www.facebook.com/tom.ray.756/posts/10158207006949561,facebook.com,5/4/20,"['post', 'shared', '160', '000', 'times', 'facebook', 'novel', 'coronavirus', 'pandemic', 'says', 'gates', 'wants', 'digital', 'tattoos', 'check', 'tested', 'asks', 'like', 'holocaust', 'victims']"
