,date,country_1,country_2,country_3,country_4,countries,organization,claim,source,source_url,fact_check_url,fact_check_lang,final_rating,explanation,category,countries_list,source_domain,resolved_url,resolved_domain,datetime,claim_p
3336,4/2/20,Australia,,,,Australia,AFP,A hoax claim has been shared hundreds of times on Facebook and Twitter that certain viral outbreaks in the last 100 years aligned with the introduction of new telecommunications technologies. The posts suggest that the ongoing COVID-19 pandemic is linked to the rollout of 5G mobile phone technology.,"Fb, Twitter",https://perma.cc/NXD3-M787,https://factcheck.afp.com/covid-19-hoax-circulates-viral-outbreaks-are-linked-new-telecommunication-technologies,English,FALSE,The claim is false; health authorities and technology experts maintain telecommunication technologies have no relationship with the creation or spread of viruses.,conspiracy theory,['Australia'],perma.cc,https://www.facebook.com/gigi.mendiola/posts/2462285753877495,facebook.com,4/2/20,"['hoax', 'claim', 'shared', 'hundreds', 'times', 'facebook', 'twitter', 'certain', 'viral', 'outbreaks', '100', 'years', 'aligned', 'introduction', 'new', 'telecommunications', 'technologies', 'posts', 'suggest', 'ongoing', 'covid', 'pandemic', 'linked', 'rollout', 'mobile', 'phone', 'technology']"
3424,4/3/20,Lithuania,,,,Lithuania ,Delfi Melo Detektorius (Lie Detector),"Facebook users calling for mass meditation, ""to open up magical portal"" that will stop coronavirus and 5G (that allegedly causes coronavirus).",facebook post,https://www.facebook.com/photo.php?fbid=4360960333930271&set=a.1173299219363081&type=3&theater,https://www.delfi.lt/news/melo-detektorius/melas/lietuvius-kviecia-atverti-portala-ne-masine-meditacija-neapsaugos-nuo-koronaviruso.d?id=83963671,Lithuanian,FALSE,Meditation is not a cure againts the coronavirus.,conspiracy theory,['Lithuania'],facebook.com,https://www.facebook.com/photo.php?fbid=4360960333930271&set=a.1173299219363081&type=3&theater,facebook.com,4/3/20,"['facebook', 'users', 'calling', 'mass', 'meditation', 'open', 'magical', 'portal', 'stop', 'coronavirus', 'allegedly', 'causes', 'coronavirus']"
3493,4/5/20,United States,,,,United States,LeadStories,Coronavirus is fake or a made-up ploy by 5G.,Facebook,https://www.facebook.com/photo.php?fbid=656716811561591&set=a.116726158893995&type=3&theater,https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-is-not-fake-is-not-a-coverup-to-allow-5g-deployment.html,English,FALSE,This is one of many similar conspiracy theories.,conspiracy theory,['United States'],facebook.com,https://www.facebook.com/photo.php?fbid=656716811561591&set=a.116726158893995&type=3&theater,facebook.com,4/5/20,"['coronavirus', 'fake', 'ploy']"
4988,4/5/20,Greece,,,,Greece,Ellinika Hoaxes,5G technology is responsible for the increasing number of deaths from COVID-19.,Various news sites,Unavaliable,https://www.ellinikahoaxes.gr/2020/04/05/5g-covid19/,Greek,FALSE,No credible study has hinted at or confirmed that 5G negatively impacts the health of people with COVID-19.,conspiracy theory,['Greece'],N/A,Unavaliable,N/A,4/5/20,"['technology', 'responsible', 'increasing', 'number', 'deaths', 'covid']"
3591,4/6/20,Italy,,,,Italy,Open,A report from the Georgia Institute of Technology links 5G to the immune system and coronavirus.,Website,https://oasisana.com/2020/03/08/coronavirus-e-5g-in-usa-prestigioso-istituto-tecnologico-svela-in-atto-il-piu-grande-esperimento-medico-non-etico-della-storia-umana-e-i-vaccini-non-servono-quarta-parte/,https://www.open.online/2020/04/06/no-nessun-istituto-prestigioso-sostiene-un-collegamento-tra-5g-e-covid-19/,Italian,FALSE,The document is not from the Georgia Institute of Technology. It is a collection of articles and studies that do not demonstrate the danger of 5G and wireless in humans.,conspiracy theory,['Italy'],oasisana.com,https://oasisana.com/2020/03/08/coronavirus-e-5g-in-usa-prestigioso-istituto-tecnologico-svela-in-atto-il-piu-grande-esperimento-medico-non-etico-della-storia-umana-e-i-vaccini-non-servono-quarta-parte/,oasisana.com,4/6/20,"['report', 'georgia', 'institute', 'technology', 'links', 'immune', 'coronavirus']"
3652,4/7/20,Croatia,,,,Croatia,Faktograf,"Coronavirus epidemic is a hoax, used to cover-up that 5G network is secretly being installed in Croatia's capital city Zagreb.",Many social media platforms,https://archive.li/hss3o,https://faktograf.hr/2020/04/07/ne-u-zagrebu-nije-u-tijeku-tajna-operacija-postavljanja-5g-mreze/,Croatian,FALSE,The picture allegedly showing a 5G antenna to be put up in Zagreb actually depicts a 4G antenna which had to be grounded due to the earthquake that hit Zagreb.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/photo.php?fbid=1835248246609536&set=a.167228486744862&type=3&eid=ARCLa4tmFZrVXO0huOy6n8VTMBNv9JcH3mLeTQscecGlraoqkKDfyg-tyP_QHAGRoKDxW5eZOifLo8uA,facebook.com,4/7/20,"['coronavirus', 'epidemic', 'hoax', 'cover', 'network', 'secretly', 'installed', 'croatia', 'capital', 'city', 'zagreb']"
3689,4/7/20,United States,,,,United States,Science Feedback,5G exposure/radiation pollution compromises the structure and function of hemoglobin in cells and worsens COVID-19 pandemic.,"Mike Adams, Natural News",https://archive.fo/7Tv64,https://healthfeedback.org/claimreview/conspiracy-theorists-claim-that-5g-increases-vulnerability-to-covid-19-with-baseless-theory-that-it-affects-hemoglobin/,English,FALSE,"Wireless communications use electromagnetic waves to transfer data. Electromagnetic waves carry energy that is proportional to their frequency and can interact with biological tissues. However, the energy level and the penetration depth of the type of waves used for 5G do not allow them to alter the structure and function of important biological macromolecules such as hemoglobin. In addition, there is no correlation between the very limited 5G coverage in the world and the progression of the COVID-19 pandemic.",causes,['United States'],archive.fo,https://www.naturalnews.com/2020-04-06-5g-alter-hemoglobin-coronavirus-patients-oxygen-deprivation.html,naturalnews.com,4/7/20,"['exposure', 'radiation', 'pollution', 'compromises', 'structure', 'function', 'hemoglobin', 'cells', 'worsens', 'covid', 'pandemic']"
3860,4/9/20,Netherlands,,,,Netherlands,Nieuwscheckers,"A screenshot of an article about the link between coronavirus and 5G, which Dutch news medium De Telegraaf alledgedly published and deleted.","Conspiracy website Niburu (deleted now, visible in cache)",https://webcache.googleusercontent.com/search?q=cache:glcFSvikbYUJ:https://www.niburu.co/index.php%3Foption%3Dcom_content%26view%3Darticle%26id%3D15022:volgens-de-telegraaf-bestaat-er-inderdaad-een-verband-tussen-corona-en-5g%26catid%3D9:binnenland%26Itemid%3D22+&cd=1&hl=nl&ct=clnk&gl=nl,https://nieuwscheckers.nl/nieuwscheckers/vervalst-screenshot-telegraaf-nl-claimt-verband-coronavirus-en-5g/,Dutch,FALSE,The screenshot was forged; De Telegraaf never published this article and did not suggest a link between corona and 5G.,conspiracy theory,['Netherlands'],googleusercontent.com,https://webcache.googleusercontent.com/search?q=cache:glcFSvikbYUJ:https://www.niburu.co/index.php%3Foption%3Dcom_content%26view%3Darticle%26id%3D15022:volgens-de-telegraaf-bestaat-er-inderdaad-een-verband-tussen-corona-en-5g%26catid%3D9:binnenland%26Itemid%3D22+&cd=1&hl=nl&ct=clnk&gl=nl,googleusercontent.com,4/9/20,"['screenshot', 'article', 'link', 'coronavirus', 'dutch', 'news', 'medium', 'telegraaf', 'alledgedly', 'published', 'deleted']"
3875,4/9/20,India,Ivory Coast,,,"India, Ivory Coast",AfricaCheck,"An article says that Britain has ""pulled out"" of a 5G contract with Chinese company Huawei because test kits were found to be contaminated with coronavirus.","Organiser.org, Facebook",https://www.organiser.org/Encyc/2020/4/6/Britain-pulls-out-of-5G-contract-with-Huawei.amp.html,https://africacheck.org/fbcheck/huawei-doesnt-produce-covid-19-test-components-uk-not-pulling-out-of-5g-contract/,English,FALSE,"There were some delays in testing kits being delivered to laboratories in the UK, because of contamination, but these were from a Luxembourg-based company called Eurofin, not Huawei. None of the kits were delivered or used in the UK. Telecoms firm Huawei does not produce coronavirus test kits. The UK is going ahead with the development of 5G infrastructure.",causes,"['India', 'Ivory Coast']",organiser.org,https://www.organiser.org/Encyc/2020/4/6/Britain-pulls-out-of-5G-contract-with-Huawei.amp.html,organiser.org,4/9/20,"['article', 'says', 'britain', 'pulled', 'contract', 'chinese', 'company', 'huawei', 'test', 'kits', 'contaminated', 'coronavirus']"
4997,4/9/20,Greece,,,,Greece,Ellinika Hoaxes,"A vital video depicts angry citizens in the city of Wuhan, where the outbreak of SARS-CoV-2 began, bringing down a 5G tower due to its connection with the increased deaths from the COVID-19 pandemic.",Various news sites,Unavaliable,https://www.ellinikahoaxes.gr/2020/04/09/5g-convid-wuhan/,Greek,FALSE,"This video is from Hong Kong and was taken in August 2019 before the COVID-19 pandemic. It shows protestors tearing down a ""smart"" street light post.",other,['Greece'],N/A,Unavaliable,N/A,4/9/20,"['vital', 'video', 'depicts', 'angry', 'citizens', 'city', 'wuhan', 'outbreak', 'sars', 'cov', 'began', 'bringing', 'tower', 'connection', 'increased', 'deaths', 'covid', 'pandemic']"
3941,4/10/20,Australia,,,,Australia,AFP,A graphic purporting to detail health risks due to 5G-induced radiation has been published on various websites and shared hundreds of times on Facebook and Twitter. The image was shared as other hoaxes circulated claiming that COVID-19 is linked to the global rollout of 5G networks.,FB,https://perma.cc/ZLN5-DVR3,https://factcheck.afp.com/no-evidence-5g-radiation-harmful-human-health-experts-say,English,FALSE,radiation experts and health authorities maintain there is no evidence to suggest that the radiation emitted from 5G is harmful to human health.,causes,['Australia'],perma.cc,https://www.facebook.com/wesaynoto5ginaustralia/photos/a.1139242102907883/1559593534206069/?type=3&theater,facebook.com,4/10/20,"['graphic', 'purporting', 'health', 'risks', 'induced', 'radiation', 'published', 'websites', 'shared', 'hundreds', 'times', 'facebook', 'twitter', 'image', 'shared', 'hoaxes', 'circulated', 'claiming', 'covid', 'linked', 'global', 'rollout', 'networks']"
3946,4/10/20,France,China,,,"France, China ",franceinfo,China asked France to give Huawei the French 5G market in exchange for masks against COVID-19.,Twitter post,https://twitter.com/jerome_riviere/status/1246740678673121281,https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-la-chine-a-t-elle-demande-a-la-france-de-favoriser-huawei-dans-le-dossier-de-la-5g-en-echange-de-masques_3909023.html,French,FALSE,"This accusation has been denied by French authorties. And experts consider that it's not consistent with Chinese foreign strategy and policy.
",authorities,"['France', 'China']",twitter.com,https://twitter.com/jerome_riviere/status/1246740678673121281,twitter.com,4/10/20,"['china', 'asked', 'france', 'huawei', 'french', 'market', 'exchange', 'masks', 'covid']"
3956,4/11/20,Middle East,North Africa,,,"Middle East, North Africa",Fatabyyano,Ali Gomaa ( famous islamic sheikh) in his program said that 5G may have had a role in the spread of COVID-19.,facebook,https://www.facebook.com/ONtv/posts/3287229721287137,https://fatabyyano.net/%d8%af%d9%83%d8%aa%d9%88%d8%b1-%d8%b9%d9%84%d9%8a-%d8%ac%d9%85%d8%b9%d8%a9-%d9%8a%d9%86%d8%b4%d8%b1-%d8%a7%d8%af%d9%91%d8%b9%d8%a7%d8%a1-%d8%b2%d8%a7%d8%a6%d9%81-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83/,Arabic,FALSE,WHO debunked the claim that 5G has a role in the spread of COVID-19.,causes,"['Middle East', 'North Africa']",facebook.com,https://www.facebook.com/ONtv/posts/3287229721287137,facebook.com,4/11/20,"['ali', 'gomaa', 'famous', 'islamic', 'sheikh', 'program', 'said', 'role', 'spread', 'covid']"
4005,4/11/20,France,,,,France ,franceinfo,5G is the real cause of the epidemic.,Facebook/Twitter,https://www.francetvinfo.fr/image/75rxtem19-48fb/578/391/21306849.png,https://www.francetvinfo.fr/sante/ces-theories-du-complot-qui-connectent-la-5g-et-le-coronavirus_3903681.html,French,FALSE,Conspiracy theories claim that new wireless technology is spreading the virus or even creating it. These claims are false.,conspiracy theory,['France'],francetvinfo.fr,https://www.francetvinfo.fr/image/75rxtem19-48fb/578/391/21306849.png,francetvinfo.fr,4/11/20,"['real', 'cause', 'epidemic']"
3978,4/11/20,Mexico,,,,Mexico,Animal Político,"The coronavirus COVID-19 is actually ""not a biological weapon"", but a consequence of the 5G network, which ""suffocates"" humans.",Facebook posts,https://www.facebook.com/groups/2428899417366515/permalink/2580816352174820/,https://www.animalpolitico.com/elsabueso/red-5g-asfixia-humanos-no-toxinas-causa-covid-19/,Spanish,FALSE,Nothing that a long Facebook post that disseminates such a theory says can be scientifically supported.,conspiracy theory,['Mexico'],facebook.com,https://www.facebook.com/groups/2428899417366515/permalink/2580816352174820/,facebook.com,4/11/20,"['coronavirus', 'covid', 'actually', 'biological', 'weapon', 'consequence', 'network', 'suffocates', 'humans']"
4114,4/13/20,Poland,,,,Poland,Demagog,Countries without 5G are free from coronavirus,"Article, Facebook fanpages",https://www.facebook.com/PortalPrawy/posts/2938839092865910,https://demagog.org.pl/analizy_i_raporty/nie-kraje-bez-sieci-5g-nie-sa-wolne-od-koronawirusa/,Polish,FALSE,5G has nothing to do with coronavirus pandemic. We have numerous examples of countries free of 5G with significant numbers of confirmed cases (most of all - Iran).,conspiracy theory,['Poland'],facebook.com,https://www.facebook.com/PortalPrawy/posts/2938839092865910,facebook.com,4/13/20,"['countries', 'free', 'coronavirus']"
4101,4/13/20,France,,,,France,CheckNews,The government takes the opportunity of the epidemy to discreetly develop 5G in France.,websites,https://lemediapourtous.fr/coronavirus-une-ordonnance-passe-en-douce-et-facilite-linstallation-de-la-5g-entre-autre/,https://www.liberation.fr/checknews/2020/04/13/le-gouvernement-a-t-il-generalise-la-5g-pendant-le-confinement_1785045,French,FALSE,"An ordinance was passed for relay antennas during the crisis of coronavirus, but it has nothing to do with 5G. ",authorities,['France'],lemediapourtous.fr,https://lemediapourtous.fr/coronavirus-une-ordonnance-passe-en-douce-et-facilite-linstallation-de-la-5g-entre-autre/,lemediapourtous.fr,4/13/20,"['government', 'takes', 'opportunity', 'epidemy', 'discreetly', 'develop', 'france']"
4203,4/14/20,Poland,Italy,,,"Poland, Italy",Demagog,Video shows Italians are burning 5G tower due to coronavirus pandemic.,"Article, Facebook fanpages",https://pantarhei24.com/wideo-wlosi-pala-anteny-5g-oskarzajac-je-o-spowodowanie-pandemii-teoria-zyskuje-coraz-wiecej-zwolennikow/?fbclid=IwAR2CQLvDhXxcnqkHsoaFvLm-vooL_VMHvFSQIQMdWMuNkcUu1BXOofPp1UE,https://demagog.org.pl/analizy_i_raporty/nie-wlosi-nie-pala-anten-5g-w-obawie-przed-koronawirusem/,Polish,FALSE,It was not a 5G tower.,conspiracy theory,"['Poland', 'Italy']",pantarhei24.com,https://pantarhei24.com/wideo-wlosi-pala-anteny-5g-oskarzajac-je-o-spowodowanie-pandemii-teoria-zyskuje-coraz-wiecej-zwolennikow/?fbclid=IwAR2CQLvDhXxcnqkHsoaFvLm-vooL_VMHvFSQIQMdWMuNkcUu1BXOofPp1UE,pantarhei24.com,4/14/20,"['video', 'shows', 'italians', 'burning', 'tower', 'coronavirus', 'pandemic']"
4246,4/15/20,Latvia,,,,Latvia,Re:Check,COVID-19 linked to 5G technology.,David Icke,https://www.facebook.com/gaismastimeklis/videos/262841198220355/?__xts__[0]=68.ARDbhXMXazpwEKwnFkoNxRkONSdqblfhtvVagH9JRGHHF7EfVAJWSWm8FO4KKceQ9LiuIgWpHq2vlKuQSCJF6pfByFF-t5zPwPwo07b9W1MqOY6rMopJAi5ZNyz1skzPT4VkbZzbYTLVeZMDERpsJe4JwyILuVyT-OXTD1jJNjQewAOmBXYzpjcW7S9WwDwpIxtPand3SsSFbdiJNNTmmyMMvo9klINtU7kIR-cX8xJo1ev4BeC1jfYbxWXwkn85fl4DzDbouqdq99UzGTvzzaqLk0E2A7V5Dtrg3cfErf8kRKuRsEVUJBRkvZPQMEMLa3-_yr9o52-LQmwfKAdpJrAsZaSn7-P64ts&__tn__=-R,https://rebaltica.lv/2020/04/5g-tehnologijam-nav-nekada-sakara-ar-koronavirusu/,Latvian,FALSE,These are British conspiracy theorist David Icke claims on the relationship between 5G and COVID-19. They are entirely unfounded.,conspiracy theory,['Latvia'],facebook.com,https://www.facebook.com/gaismastimeklis/videos/262841198220355/?__xts__[0]=68.ARDbhXMXazpwEKwnFkoNxRkONSdqblfhtvVagH9JRGHHF7EfVAJWSWm8FO4KKceQ9LiuIgWpHq2vlKuQSCJF6pfByFF-t5zPwPwo07b9W1MqOY6rMopJAi5ZNyz1skzPT4VkbZzbYTLVeZMDERpsJe4JwyILuVyT-OXTD1jJNjQewAOmBXYzpjcW7S9WwDwpIxtPand3SsSFbdiJNNTmmyMMvo9klINtU7kIR-cX8xJo1ev4BeC1jfYbxWXwkn85fl4DzDbouqdq99UzGTvzzaqLk0E2A7V5Dtrg3cfErf8kRKuRsEVUJBRkvZPQMEMLa3-_yr9o52-LQmwfKAdpJrAsZaSn7-P64ts&__tn__=-R,facebook.com,4/15/20,"['covid', 'linked', 'technology']"
4265,4/15/20,Croatia,,,,Croatia,Faktograf,Croatian doctor claims that coronavirus was created by 5G network with the goal to force obligatory vaccination.,Facebook post,https://archive.li/FFeZx,https://faktograf.hr/2020/04/15/dr-nada-jurincic-iznijela-je-niz-netocnosti-i-nepreciznosti-o-koronavirusu-5g-u-pa-i-6g-u/,Croatian,FALSE,Dr. Jurincic's conspiracy theory is based on numerous false claims.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/photo.php?fbid=10216655467882260&set=a.10203189799648970&type=3&theater,facebook.com,4/15/20,"['croatian', 'doctor', 'claims', 'coronavirus', 'created', 'network', 'goal', 'force', 'obligatory', 'vaccination']"
4335,4/16/20,Philippines,,,,Philippines,Rappler,5G mobile networks are linked to the coronavirus outbreak.,Several Facebook pages and accounts,Unavaliable,https://www.rappler.com/newsbreak/fact-check/258055-5g-networks-connected-coronavirus-outbreak,English,FALSE,The virus is spread through respiratory droplets. The World Health Organization (WHO) has stressed that viruses cannot travel on radio waves or mobile networks and that the virus is spreading in countries without 5G mobile networks.,conspiracy theory,['Philippines'],N/A,Unavaliable,N/A,4/16/20,"['mobile', 'networks', 'linked', 'coronavirus', 'outbreak']"
4353,4/17/20,Spain,,,,Spain,Maldita.es,The coronavirus is caused by 5G technology.,Social media,Unavaliable,https://maldita.es/malditaciencia/2020/04/16/coronavirus-causado-tecnologia-5g/,Spanish,FALSE,There is no evidence that electromagnetic fields affect health or are related to COVID-19.,conspiracy theory,['Spain'],N/A,Unavaliable,N/A,4/17/20,"['coronavirus', 'caused', 'technology']"
4397,4/17/20,Poland,Italy,,,"Poland, Italy",Demagog,A map showing 5G antennas in Italy with accompanying claim that they are related to the coronavirus pandemic.,Facebook users,https://www.facebook.com/photo.php?fbid=3067985126600911&set=a.237067839692668&type=3&theater,https://demagog.org.pl/analizy_i_raporty/zdjecie-przedstawiajace-rozmieszczenie-anten-5g-we-wloszech-nie-jest-prawdziwe/,Polish,FALSE,"This is a user-made Google Map with attached markers. In reality, there are far fewer 5G antennas in Italy. The coronavirus pandemic is not related to 5G.",conspiracy theory,"['Poland', 'Italy']",facebook.com,https://www.facebook.com/photo.php?fbid=3067985126600911&set=a.237067839692668&type=3&theater,facebook.com,4/17/20,"['map', 'showing', 'antennas', 'italy', 'accompanying', 'claim', 'related', 'coronavirus', 'pandemic']"
4535,4/20/20,Mexico,,,,Mexico,Verificado,There is a relationship between COVID-19 and the 5G network.,"YouTube, Facebook, Social Media",https://www.diariodequeretaro.com.mx/gossip/omg/quico-carlos-kiko-villagran-en-el-mundo-no-existe-el-covid-19-el-chavo-del-8-coronavirus-cuarentena-5111818.html?fbclid=IwAR25fhFrHiP5MGDEvFktH4NEa1CEojlGgPt9wRQPoVmyLU_DZ3rdiDT60VU,https://verificado.com.mx/5g-covid19-relacion-falso/,Spanish,FALSE,The approaches that have been disseminated through the sociodigital and journalistic media about the responsibility of 5G telephone networks in the COVID-19 pandemic lack any scientific support to be credible or be considered as a line of investigation to mitigate it.,conspiracy theory,['Mexico'],diariodequeretaro.com.mx,https://www.diariodequeretaro.com.mx/gossip/omg/quico-carlos-kiko-villagran-en-el-mundo-no-existe-el-covid-19-el-chavo-del-8-coronavirus-cuarentena-5111818.html?fbclid=IwAR25fhFrHiP5MGDEvFktH4NEa1CEojlGgPt9wRQPoVmyLU_DZ3rdiDT60VU,diariodequeretaro.com.mx,4/20/20,"['relationship', 'covid', 'network']"
4530,4/20/20,Nigeria,West Africa,Southern Africa,,"Nigeria, West Africa, Southern Africa",AfricaCheck,"According to a meme, in 2003, when 3G was introduced to the world, there was an outbreak of Sars, or severe acute respiratory syndrome. In 2009, 4G was introduced and there was a swine flu outbreak, and in 2020, when 5G was introduced, the world has suffered the coronavirus outbreak.","Facebook, WhatsApp",https://www.facebook.com/TheRadicalMillennial/photos/a.10154570627406769/10157161175071769/?type=3&__tn__=-R&_rdc=1&_rdr,https://africacheck.org/fbcheck/no-disease-outbreaks-including-coronavirus-not-caused-by-3g-4g-or-5g/,English,FALSE,"Various authorities, including the World Health Organization, have been clear that viruses cannot travel on radio waves or mobile networks. Two Nigerian computer scientist experts also confirmed that here is no link between 5G and COVID-19. ",spread,"['Nigeria', 'West Africa', 'Southern Africa']",facebook.com,https://www.facebook.com/TheRadicalMillennial/photos/a.10154570627406769/10157161175071769/?type=3&__tn__=-R&_rdc=1&_rdr,facebook.com,4/20/20,"['according', 'meme', '2003', 'introduced', 'world', 'outbreak', 'sars', 'severe', 'acute', 'respiratory', 'syndrome', '2009', 'introduced', 'swine', 'flu', 'outbreak', '2020', 'introduced', 'world', 'suffered', 'coronavirus', 'outbreak']"
4504,4/20/20,Mexico,,,,Mexico,Animal Político,"The COVID-19 pandemic was caused by the 5G network. All influenza pandemics are caused by the ""electrification"" of the earth.",Whatsapp ,https://www.youtube.com/watch?v=uzXguH9wirM,https://www.animalpolitico.com/elsabueso/coronavirus-no-electrificacion-red5g/,Spanish,FALSE,"There is no scientific relationship between the 5G network and the coronavirus. Nor can it be proven that ""electrification"" causes pandemics.",conspiracy theory,['Mexico'],youtube.com,https://www.youtube.com/watch?v=uzXguH9wirM,youtube.com,4/20/20,"['covid', 'pandemic', 'caused', 'network', 'influenza', 'pandemics', 'caused', 'electrification', 'earth']"
4485,4/20/20,United States,,,,United States,Check Your Fact,Video shows people in China tearing down a 5G pole because it is “triggering the Corona symptoms.”,Facebook,https://checkyourfact.com/2020/04/20/fact-check-video-people-tearing-down-5g-pole-china-coronavirus/,https://checkyourfact.com/2020/04/20/fact-check-video-people-tearing-down-5g-pole-china-coronavirus/,English,FALSE,The video comes from an August 2019 protest in Hong Kong. There is no evidence 5G causes the new coronavirus.,conspiracy theory,['United States'],checkyourfact.com,https://www.facebook.com/maurice.lampkin.92/videos/1055161474868573/,facebook.com,4/20/20,"['video', 'shows', 'people', 'china', 'tearing', 'pole', 'triggering', 'corona', 'symptoms']"
4474,4/20/20,Croatia,,,,Croatia,Faktograf,5G is being secretly installed in Croatia in the shadow of the coronavirus pandemic.,Facebook post,https://archive.li/qOZD8,https://faktograf.hr/2020/04/20/i-ova-fotografija-siri-dezinformacije-o-tajnom-postavljanju-5g-repetitora/,Croatian,FALSE,5G is not being secretly installed in Croatia. The image that supposedly proves it was taken in Vienna.,conspiracy theory,['Croatia'],archive.li,https://www.facebook.com/photo.php?fbid=1335399446849701&set=a.175921586130832&type=3&theater,facebook.com,4/20/20,"['secretly', 'installed', 'croatia', 'shadow', 'coronavirus', 'pandemic']"
4473,4/20/20,Croatia,,,,Croatia,Faktograf,"Coronavirus is a lie, it was caused by 5G and the goal is to implant the entire population with microchips.",Facebook post,https://www.facebook.com/erna.m.selimovic/videos/3291454900887030/,https://faktograf.hr/2020/04/20/kompilacija-dominantnih-teorija-zavjere-o-koronavirusu-rapidno-se-siri-facebookom/,Croatian,FALSE,The conspiracy theory is based on numerous false claims. ,conspiracy theory,['Croatia'],facebook.com,https://www.facebook.com/erna.m.selimovic/videos/3291454900887030/,facebook.com,4/20/20,"['coronavirus', 'lie', 'caused', 'goal', 'implant', 'entire', 'population', 'microchips']"
4515,4/20/20,Portugal,,,,Portugal,Poligrafo,"COVID-19, MERS and H1N1 epidemics coincide with the installation of 3G, 4G and 5G networks respectively.",Facebook,https://www.facebook.com/103110874549851/photos/a.121718622689076/143238227203782/?type=3&theater,https://poligrafo.sapo.pt/fact-check/epidemias-de-covid-19-mers-e-h1n1-coincidiram-com-instalacao-de-redes-5g-4g-e-3g-respetivamente,Portuguese,FALSE,"There is no link between the deployment of 3G, 4G or 5G and COVID-19. It's a conspiracy theory.",conspiracy theory,['Portugal'],facebook.com,https://www.facebook.com/103110874549851/photos/a.121718622689076/143238227203782/?type=3&theater,facebook.com,4/20/20,"['covid', 'mers', 'h1n1', 'epidemics', 'coincide', 'installation', 'networks', 'respectively']"
4558,4/21/20,Argentina,Chile,Mexico,Spain,"Argentina, Chile, Mexico, Spain",Chequeado,The 5G network causes flu symptoms and it caused the COVID-19 pandemic.,Facebook,https://drive.google.com/file/d/1FD7kyAYuxXh7onXTozWHmdUEBHf3gC5F/view,https://chequeado.com/verificacionfb/es-falso-que-la-red-5g-causa-sintomas-de-gripe-y-que-provoco-la-pandemia/,Spanish,FALSE,There is no scientific evidence that the disease is caused by radiation from the 5G mobile network.,conspiracy theory,"['Argentina', 'Chile', 'Mexico', 'Spain']",google.com,https://drive.google.com/file/d/1FD7kyAYuxXh7onXTozWHmdUEBHf3gC5F/view,google.com,4/21/20,"['network', 'causes', 'flu', 'symptoms', 'caused', 'covid', 'pandemic']"
5844,4/24/20,Canada,United States,,,"Canada, United States",Détecteur de rumeurs,"5G is weakening the immune system, which causes  the coronavirus. ",Thomas Cowan and multiple sources,Unavaliable,https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/29/non-5g-affaiblit-systeme-immunitaire,French,FALSE,"Those kind of electromagnetic waves, called ""non-ionizing"", can not harm the human body, according to multiples studies in the last decades. Also, there is no correlations between 5G towers and COVID-19 emergence.",causes,"['Canada', 'United States']",N/A,Unavaliable,N/A,4/24/20,"['weakening', 'immune', 'causes', 'coronavirus']"
4747,4/25/20,Georgia,,,,Georgia,Myth Detector,UK dropped Huawei as 5G vendor due to coronavirus fears.,online media,https://archive.is/qaEW0,https://www.mythdetector.ge/ka/myth/utkhra-tu-ara-5g-ze-uari-britanetma-huawei-s?fbclid=IwAR0FOt2TLvBGoQxMX8SRefpB1M_1Kp1fCn9eLbwQlMTUfRt2Wcl-NvynBEQ,Georgian,FALSE,Britain’s government made a decision to allow China’s Huawei to have a role in building the country’s 5G phone network.,authorities,['Georgia'],archive.is,http://qartuliazri.reportiori.ge/inside.php?menuid=8&id=54128&fbclid=IwAR0vrb73VZyj4wFXwh2kla0Y7YGiRo01NWrjxYE5HAcf-krqTkAuhuHW7xU,reportiori.ge,4/25/20,"['dropped', 'huawei', 'vendor', 'coronavirus', 'fears']"
5556,4/26/20,Greece,,,,Greece,Ellinika Hoaxes,A series of unsubstantiated claims from an interview with David Icke. Amongst the allegation were the alleged connection between 5G and coronavirus and the claim that doctors characterise every death as a COVID-19 fatality.,"Blogs, News",Unavaliable,https://www.ellinikahoaxes.gr/2020/04/26/david-icke-coronavirus-conspiracy-theories/,Greek,FALSE,"None of the claims made by David Icke in this interview were factually correct. For example, the claims regarding a connection between 5G and coronavirus have been throroughly debunked by many official scientific bodies including the World Health Organization. Also there is a detailed and strict documentation protocol regarding the characterization of dead patients as COVID-19 fatalities.",conspiracy theory,['Greece'],N/A,Unavaliable,N/A,4/26/20,"['series', 'unsubstantiated', 'claims', 'interview', 'david', 'icke', 'allegation', 'alleged', 'connection', 'coronavirus', 'claim', 'doctors', 'characterise', 'death', 'covid', 'fatality']"
